user,friend
3473687777,3469589500
178646887,3469589500
4242353842,3469589500
110342379,3469589500
1562286124,3469589500
2092196249,3469589500
1607509210,3469589500
1884670162,3469589500
4245255454,3469589500
1705400398,3469589500
2273869904,3469589500
1429647481,3469589500
1810026348,3469589500
3022567009,3469589500
424707385,3469589500
927769296,3469589500
3024793388,3469589500
4262496040,3469589500
2300383547,3469589500
2457211453,3469589500
1071680125,3469589500
550315347,3469589500
3473687777,990496397
4067435909,990496397
2212230356,990496397
1491521671,990496397
1054180605,990496397
2836886911,990496397
3473687777,2892947506
2257286686,2892947506
178646887,2892947506
2512904262,2892947506
2345460195,2892947506
458307359,2892947506
751788756,2892947506
1609349300,2892947506
3892760681,2892947506
1131469997,2892947506
4237314285,2892947506
4050437381,2892947506
8411289,2892947506
1282380123,2892947506
158531231,2892947506
3626548243,2892947506
3027513530,2892947506
1947610693,2892947506
2273869904,2892947506
3817881120,2892947506
3418139924,2892947506
44521661,2892947506
2042570154,2892947506
3598102012,2892947506
1987313232,2892947506
519782343,2892947506
78470422,2892947506
1857390350,2892947506
2044689665,2892947506
3473687777,913235409
3768468520,913235409
1251886761,913235409
593651699,913235409
2034510440,913235409
3865999338,913235409
264876277,2212919969
3550936273,2212919969
3960490503,2212919969
1046336015,2212919969
2184957129,2212919969
3623208539,2212919969
776025327,2212919969
1534483818,1897267951
23499858,1897267951
203469062,1897267951
3091269499,1897267951
2447888664,1897267951
122867526,1897267951
1355996271,2351788775
4247633368,2351788775
3500189710,2351788775
898808160,2351788775
1669841406,2351788775
1355996271,571415268
2791707552,571415268
2411726276,2105508317
4146306785,2105508317
641317048,2105508317
857274153,2105508317
1923507186,2105508317
2258212445,2105508317
899708670,2105508317
2411726276,135706634
2066918138,135706634
2871208457,135706634
3576419738,135706634
2459899993,135706634
2924953393,135706634
939510579,135706634
2604700377,135706634
4168581729,135706634
907328534,135706634
3067647951,135706634
1243698831,135706634
2053323637,135706634
3917788000,135706634
2411726276,3894667987
2332449103,3894667987
2066918138,3894667987
1353454573,3894667987
103974442,3894667987
1311165395,3894667987
4073100449,3894667987
3634057297,3894667987
514267184,3894667987
1639743006,3894667987
1402382677,3894667987
2967549780,3894667987
4049722198,3894667987
3856914753,3894667987
302884659,3894667987
1091720544,2523562208
502787831,2523562208
1091720544,1908507314
1531532175,1908507314
2077431555,1908507314
2253334983,1908507314
4210071448,1908507314
1264948062,1908507314
764285945,1908507314
3275745351,1908507314
3507032462,1908507314
3593684261,331502829
1889728955,331502829
3824969647,331502829
1562088593,331502829
1500677073,331502829
3240223983,331502829
3722737842,331502829
4183302911,331502829
3613162793,331502829
1614014993,331502829
549118941,331502829
3213640256,331502829
3136059658,331502829
2119493062,331502829
97062150,331502829
3124846269,331502829
2857852516,331502829
686850241,331502829
3774524414,331502829
3117878160,331502829
3009442409,331502829
3505511916,331502829
2833011810,331502829
2325340243,331502829
1406149390,331502829
203503937,331502829
4016641956,331502829
2862525899,331502829
578533825,331502829
370988682,331502829
3091406411,331502829
3172837680,331502829
859245240,331502829
3585573337,331502829
3026296984,331502829
2272229065,331502829
1245947855,331502829
3513488496,331502829
485924896,331502829
3053018404,331502829
980154606,331502829
1525811992,331502829
610738793,331502829
1644386417,331502829
3619227415,331502829
1888565780,331502829
556448056,331502829
4058654999,331502829
7316100,331502829
740530385,331502829
1422866298,331502829
791006192,331502829
3527986091,331502829
2338565370,331502829
1985184901,331502829
3819423290,331502829
716624558,331502829
1203282475,331502829
4199987389,331502829
3770631861,331502829
3379548618,331502829
3338390968,331502829
4130686444,331502829
4191961843,331502829
3593684261,267902048
2125691893,267902048
4271832790,267902048
651625806,267902048
3515904129,267902048
1197734654,267902048
925979177,267902048
4139467929,267902048
544762090,267902048
2238460219,267902048
1676582816,267902048
141849067,267902048
981035611,267902048
1165590874,267902048
3465755614,267902048
846468232,267902048
3273547581,267902048
2723829258,267902048
488643923,267902048
3939277895,267902048
2571348801,267902048
2085435374,267902048
1430526376,267902048
3724535659,267902048
91879675,267902048
261038436,267902048
489437061,267902048
3157322952,267902048
3020401552,267902048
3101949737,267902048
1380046455,267902048
939009953,267902048
1273877355,267902048
3581965081,267902048
2450159571,267902048
988893326,267902048
2370946491,267902048
3505511916,267902048
2344736143,267902048
4140756728,267902048
3090480981,267902048
2586882227,267902048
3943757613,267902048
2392072737,267902048
2862525899,267902048
3271446921,267902048
3029347846,267902048
3074490987,267902048
403422295,267902048
2537819078,267902048
4053354471,267902048
1683687851,267902048
4044870447,267902048
282203121,267902048
2677758399,267902048
2285867533,267902048
1309627084,267902048
1834420757,267902048
1362841351,267902048
2623644950,267902048
2003415160,267902048
56783389,267902048
3232136839,267902048
4044244409,267902048
2322714955,267902048
3154607806,267902048
1985184901,267902048
1722580051,267902048
3033554182,267902048
4219266626,267902048
3971811753,267902048
938923300,267902048
1973758720,267902048
3761491518,267902048
3184414062,1328697582
1703710930,1328697582
1761058217,1328697582
1240674478,1328697582
3341263967,1583577411
512564015,1583577411
3160171174,1583577411
2025682710,1583577411
1033812642,1583577411
936796185,1583577411
2054341471,1583577411
3341263967,3461518589
655028456,3461518589
2435995545,3461518589
4011347584,3461518589
3104690798,3461518589
3160171174,3461518589
2025682710,3461518589
1792548966,3461518589
121531946,3461518589
1902213021,3461518589
3197928200,3461518589
3341263967,810608905
694692814,810608905
3341263967,3180412264
2525467764,3180412264
3341263967,2338481531
3200895131,2338481531
4047198733,2338481531
746573372,2338481531
2767271606,2338481531
3939777277,2338481531
1792548966,2338481531
1794269975,2338481531
2318198315,2338481531
261884550,2338481531
2047647059,2338481531
3341263967,3297493554
1349230619,3297493554
2923568837,3297493554
240047100,3297493554
2451978224,3297493554
718839000,3297493554
2767271606,3297493554
2025682710,3297493554
1839455971,3297493554
2603185914,3297493554
3621549603,3297493554
121531946,3297493554
1545326929,3297493554
3197928200,3297493554
320352276,3297493554
3341263967,2864899561
218437455,2864899561
3050712728,2864899561
1611931861,2864899561
3722489652,2864899561
180191037,2864899561
121531946,2864899561
3197928200,2864899561
3341263967,3621549603
1349230619,3621549603
2234020857,3621549603
1985905971,3621549603
2144327446,3621549603
1861373602,3621549603
3297493554,3621549603
2607533327,3621549603
599115069,3621549603
2769572227,3621549603
269918862,3621549603
709518014,3621549603
2923568837,3621549603
2568721530,3621549603
1112975257,3621549603
4047198733,3621549603
639409951,3621549603
26580841,3621549603
2767271606,3621549603
1298659833,3621549603
73435440,3621549603
3534767683,3621549603
92561827,3621549603
664573363,3621549603
3258914960,3621549603
2243518535,3621549603
4223089358,3621549603
4097703572,3621549603
320352276,3621549603
3341263967,641678389
3180234549,641678389
694980640,641678389
4011347584,641678389
180191037,641678389
1839455971,641678389
2173322358,641678389
2488685741,641678389
3262453731,641678389
870307659,641678389
3197928200,641678389
3341263967,3834655845
1079339663,3834655845
558962760,3834655845
795601011,3834655845
3722129717,3834655845
1186129084,2424565945
2626248736,2424565945
900642417,2424565945
1695794900,2424565945
1620608449,2424565945
3836098621,2424565945
3361451002,2424565945
612891020,2424565945
3972581484,2424565945
2982567158,2424565945
1186129084,3972581484
683072052,3972581484
1099455258,3972581484
3161576974,3972581484
1270018136,3972581484
3389773360,3972581484
2424565945,3972581484
3027513530,3972581484
3089493909,3972581484
1757163647,3972581484
2421897615,3972581484
1233124121,3972581484
2976151113,3972581484
687155152,3622262372
2990210934,3622262372
2853061851,3622262372
1293005030,3622262372
3036141956,3622262372
1679420385,3622262372
1072041355,3622262372
1084148575,3622262372
1245535652,3622262372
3754761164,3622262372
242262473,3622262372
2725983030,3622262372
3439154447,3622262372
1580116661,3622262372
3777865629,3622262372
220115871,3622262372
3383727109,3622262372
2205606540,3622262372
812299615,3622262372
3994206600,3622262372
1667653212,3622262372
778716957,3622262372
3406412950,3622262372
2555388907,3622262372
171745063,3622262372
2007433094,3622262372
3532134546,3622262372
1884631896,3622262372
1932004710,3622262372
2707210401,3622262372
1233566961,3622262372
2415199306,3622262372
3282894727,3622262372
2124505909,3622262372
3392909991,3622262372
2491342365,3622262372
3339820182,3622262372
1889728955,240018991
460776321,240018991
206197591,240018991
2064216470,240018991
48240423,240018991
436276762,240018991
4150641148,240018991
2323883638,240018991
3248222650,240018991
1358406272,240018991
1995076714,240018991
2688002667,240018991
1068430193,240018991
1566536665,240018991
3429817653,240018991
659576518,240018991
173855198,240018991
3475966810,240018991
434651764,240018991
1129320855,240018991
1781227779,240018991
3073843667,240018991
2833011810,240018991
1293057161,240018991
1288183535,240018991
4219212674,240018991
4016641956,240018991
3907660343,240018991
370988682,240018991
299931657,240018991
393817534,240018991
1887414805,240018991
2651300245,240018991
1245947855,240018991
3078818560,240018991
1012618154,240018991
2484475717,240018991
1525811992,240018991
1644386417,240018991
109188818,240018991
2239688545,240018991
1318068163,240018991
2147811208,240018991
1260163382,240018991
4176032589,240018991
4244826201,240018991
3294109584,240018991
2322714955,240018991
845573336,240018991
1422866298,240018991
347799307,240018991
3791093173,240018991
979621246,240018991
1289004936,240018991
935957153,240018991
182468125,240018991
3379548618,240018991
774822233,240018991
3807003997,240018991
3170165802,240018991
1889728955,988160405
1562088593,988160405
4088211339,988160405
651625806,988160405
1749275430,988160405
1008510708,988160405
2320367778,988160405
2635944035,988160405
3731586177,988160405
2115279451,988160405
1467363534,988160405
97062150,988160405
3724535659,988160405
2666169957,988160405
2547971911,988160405
3101949737,988160405
2151444936,988160405
626900031,988160405
416582614,988160405
1599470100,988160405
846354982,988160405
2270254158,988160405
578533825,988160405
349063554,988160405
392617990,988160405
1585316652,988160405
1456475281,988160405
2358411954,988160405
3582837735,988160405
2402141494,988160405
783478741,988160405
2833706385,988160405
740566473,988160405
1055981550,988160405
347799307,988160405
3215008332,988160405
3343994722,988160405
182468125,988160405
468096796,988160405
2247085544,988160405
1347672782,988160405
3589524992,988160405
1889728955,1541564886
3999446682,1541564886
3290568694,1541564886
1060335987,1541564886
802215855,1541564886
2816709796,1541564886
1103056901,1541564886
1364749950,1541564886
2851967465,1541564886
1521019723,1541564886
3215256189,1541564886
2320367778,1541564886
866122254,1541564886
1495921238,1541564886
652046949,1541564886
1820657836,1541564886
1929707602,1541564886
3487379065,1541564886
1071963586,1541564886
2014942825,1541564886
710893580,1541564886
3124846269,1541564886
3429817653,1541564886
91879675,1541564886
1418365352,1541564886
4212858463,1541564886
3819654381,1541564886
1735646763,1541564886
1380046455,1541564886
1123244794,1541564886
2151444936,1541564886
2811990364,1541564886
2369053656,1541564886
693535188,1541564886
1599470100,1541564886
336171347,1541564886
1288183535,1541564886
4039010901,1541564886
1024697396,1541564886
4210131689,1541564886
1152742793,1541564886
793119500,1541564886
185175594,1541564886
2358411954,1541564886
2199745324,1541564886
3582837735,1541564886
3895664659,1541564886
1060871660,1541564886
3238570621,1541564886
2484475717,1541564886
3443697474,1541564886
1525811992,1541564886
1707275240,1541564886
1644386417,1541564886
2173400359,1541564886
900907962,1541564886
740566473,1541564886
3294109584,1541564886
915098649,1541564886
347799307,1541564886
566005351,1541564886
2168813037,1541564886
304487139,1541564886
2421584601,1541564886
1715061409,1541564886
3400372580,1541564886
3626676306,1541564886
648931301,1541564886
2471295250,1541564886
2227088854,1541564886
3338390968,1541564886
119602679,1541564886
3560866189,1541564886
1889728955,2877985693
3198823658,2877985693
2866139502,2877985693
7665347,2877985693
833140346,2877985693
4128867676,2877985693
3893551206,2877985693
1735688469,2877985693
1889728955,2375503792
4139724542,2375503792
983201544,2375503792
3165613808,2375503792
2443027121,2375503792
833140346,2375503792
4218551591,2375503792
3249050332,2375503792
3498595321,451317840
4075431244,451317840
1568770334,451317840
3490518326,451317840
4226128361,451317840
1583891911,2031754020
2716363614,2031754020
708692646,2031754020
3036303845,2031754020
1408312464,2031754020
1799723212,2031754020
3063403884,2031754020
2322350755,2031754020
987034427,2031754020
2975392585,2031754020
3862652530,2031754020
434651764,2031754020
3618293157,2031754020
3029347846,2031754020
2833706385,2031754020
2575344988,2031754020
3328192619,2031754020
711147018,2031754020
3807003997,2031754020
3842945745,2031754020
2038562858,3643380555
3744667542,3643380555
3224369982,3643380555
638566095,3643380555
3250806098,3643380555
1002026815,3643380555
1306610252,3643380555
3375265240,3643380555
354467969,3643380555
668740461,3643380555
3659611173,3643380555
3270638416,3643380555
1485186020,3643380555
3777795785,3643380555
2038562858,4054029300
1385874884,4054029300
3689975266,4054029300
2095692859,4054029300
218346503,4054029300
3084096535,4054029300
1720562901,4054029300
3599517258,4054029300
819448040,4054029300
2101290827,4054029300
3969423793,4054029300
1122038281,4054029300
2401908633,1720019070
2739251460,1720019070
866122254,1720019070
2285633648,1720019070
1732292471,1720019070
1981701814,1720019070
1843712916,1720019070
1473273092,1720019070
3406620436,1720019070
2696827680,1720019070
1220889821,3597496510
2907012550,3597496510
4060694005,3597496510
2361587577,3597496510
1361760686,3597496510
3557254140,3597496510
772134053,2458053629
3621773146,2458053629
1782078102,2458053629
2178675063,2458053629
923845472,2458053629
2614389627,2458053629
4262638419,2458053629
1703759679,2458053629
404350249,2458053629
4041960148,2458053629
772134053,1666085128
1875891307,1666085128
4010254073,1666085128
4236494,1666085128
857274153,1666085128
2136610581,1666085128
3992374600,1666085128
2024760795,1666085128
178535452,1666085128
2020752148,1666085128
2178675063,1666085128
2067298327,1666085128
2354824047,1666085128
3820168935,1666085128
3856860345,1666085128
776102777,1666085128
3171083451,2541238114
668009449,2541238114
2356732916,2541238114
978312148,2541238114
3534517608,2541238114
3076110891,2417747893
2833294059,2417747893
1554287994,2417747893
916644385,2417747893
3513865352,2417747893
3764910923,2417747893
1383685837,2417747893
2495861756,2417747893
4137894947,2417747893
820787468,2417747893
2355945673,2417747893
2550953747,2417747893
3820168935,2417747893
1719469510,2417747893
168355202,2417747893
3493837539,2417747893
2241555402,2417747893
3076110891,1749528606
197523403,1749528606
2373445098,1749528606
681010476,1749528606
1783887836,1749528606
2326598358,1749528606
244621997,1749528606
1303304254,1749528606
1413589334,1749528606
4080817647,1749528606
2411205894,1749528606
383965030,1749528606
1640772391,1749528606
899708670,1749528606
1582727418,1749528606
88156420,1749528606
4041960148,1749528606
776102777,1749528606
3076110891,3294080054
1050303296,3294080054
178535452,3294080054
2258212445,3294080054
395260483,3294080054
2419536569,3294080054
525462951,3294080054
3422124582,3294080054
2496550100,3294080054
3076110891,3467219840
591502439,3467219840
1622358303,627948360
2195586830,627948360
1749894372,627948360
1546787632,627948360
1953721595,627948360
3811822490,627948360
1742136905,627948360
2191080308,627948360
2885518118,627948360
3241496548,917421982
2140147646,917421982
588155399,917421982
222737692,917421982
3548214416,917421982
637181048,917421982
960385945,917421982
1932914170,917421982
542640703,917421982
3119608597,917421982
2974800621,917421982
3558808815,917421982
2215576234,917421982
1634403190,917421982
2151331960,917421982
1021577879,917421982
3792806031,917421982
2639674928,917421982
1838938103,917421982
2794684615,917421982
80365330,917421982
2551420721,917421982
2807834128,917421982
992162317,917421982
424826070,917421982
2482492953,917421982
2485839621,917421982
1342377204,917421982
2943554577,917421982
3241496548,249918369
3480781792,249918369
3220518330,249918369
3842326894,249918369
617634579,249918369
561974002,249918369
3854113894,249918369
529910539,249918369
835877178,249918369
2536442907,1918148274
644435205,1918148274
1351574647,1918148274
3416719316,1918148274
99141124,1918148274
3575296443,1918148274
3210332894,1918148274
3907984160,1918148274
3213877831,1873687001
2967528659,1873687001
1112966051,1873687001
568652623,1873687001
3009442409,1873687001
1487308897,1873687001
2056169186,1873687001
3213877831,283716061
468645454,283716061
947270864,283716061
2252845148,283716061
1529640118,283716061
544762090,283716061
3036303845,283716061
2966220374,283716061
3157392346,283716061
2202271093,283716061
2579070932,283716061
549118941,283716061
1245689481,283716061
3427702884,283716061
1196820449,283716061
3563368882,283716061
3939277895,283716061
414182792,283716061
413820664,283716061
3101949737,283716061
1129320855,283716061
3563356239,283716061
1032417642,283716061
2472254810,283716061
3256949454,283716061
3114934547,283716061
859245240,283716061
1148008837,283716061
903682514,283716061
119465449,283716061
1044598291,283716061
784907343,283716061
3328192619,283716061
3429678264,283716061
378809033,283716061
341852664,283716061
981252249,283716061
4023890698,283716061
96147424,283716061
2358368288,283716061
961792632,283716061
1038789397,283716061
1144635119,283716061
3777425298,283716061
747065527,283716061
938923300,283716061
626301191,283716061
3213877831,3256961152
3824969647,3256961152
4197505021,3256961152
2601391249,3256961152
1625435056,3256961152
1984752496,3256961152
1467363534,3256961152
367845178,3256961152
568652623,3256961152
3074490987,3256961152
1456475281,3256961152
3526743012,3256961152
3792206473,3256961152
3571792363,3256961152
1353506056,3256961152
2322714955,3256961152
845573336,3256961152
347799307,3256961152
2795369693,3256961152
1162510218,3256961152
3807003997,3256961152
2521576959,4206471336
4125601999,4206471336
659576518,4206471336
1483234363,4206471336
1525811992,4206471336
979621246,4206471336
3379548618,4206471336
2760353297,1793590520
4241382969,1793590520
231604513,3480044787
4173267527,3480044787
2900843604,3480044787
1339650581,3480044787
1602963012,3480044787
3295854405,3480044787
1428006660,2458068456
2383449411,2458068456
3151869226,2458068456
1116372584,2458068456
4119856128,2458068456
104237371,2458068456
21295308,2458068456
554693050,2458068456
2458429643,2458068456
4102437880,2458068456
260868573,1821206755
783094657,1821206755
2040400622,1821206755
2439556706,1821206755
1755833389,1821206755
147898476,1821206755
527018742,1821206755
1567970024,1821206755
1340214757,423256429
1614014993,423256429
3482692814,423256429
2857852516,423256429
1707395169,423256429
3475966810,423256429
859245240,423256429
3784631986,423256429
1103763092,423256429
2657040737,423256429
3328192619,423256429
566005351,423256429
3292395061,423256429
2100433558,423256429
3392200380,423256429
1721805003,423256429
1466796378,423256429
1340214757,2033574675
2890754287,2033574675
3350994597,2033574675
358384917,2033574675
1236336671,2033574675
3362422276,2033574675
70898445,2033574675
3000819801,2033574675
1295798456,2033574675
152198111,2033574675
1340214757,915098649
3374282771,915098649
1928236821,915098649
3722737842,915098649
3556981605,915098649
858798464,915098649
1800165536,915098649
3282509573,915098649
1039126403,915098649
4140344025,915098649
3856585966,915098649
1096615478,915098649
2498146207,915098649
1625435056,915098649
2160680517,915098649
3385028698,915098649
242663682,915098649
2729199845,915098649
2260280534,915098649
2199467633,915098649
1541564886,915098649
987034427,915098649
3082766187,915098649
813748785,915098649
3556160072,915098649
3698307415,915098649
1866161476,915098649
2853688818,915098649
1961797984,915098649
3907660343,915098649
3912602700,915098649
1143604423,915098649
3091406411,915098649
2874765790,915098649
1814717803,915098649
1301842755,915098649
859245240,915098649
3585573337,915098649
2180166140,915098649
2380626053,915098649
3538816128,915098649
2575344988,915098649
4176032589,915098649
3474165907,915098649
3243892251,915098649
1003028665,915098649
4023890698,915098649
1985184901,915098649
1722580051,915098649
3553562361,915098649
2256989025,915098649
333508463,915098649
938923300,915098649
529086617,915098649
1340214757,2669808667
1576089640,2669808667
1063410871,2669808667
3444805670,2669808667
3691999057,2669808667
1793317024,2669808667
2890960113,2669808667
279132976,2669808667
1888916043,2669808667
1823443013,2669808667
729156776,2669808667
3613162793,2669808667
1676582816,2669808667
2202271093,2669808667
1123639728,2669808667
271488719,2669808667
2741449412,2669808667
3500240032,2669808667
2477144867,2669808667
391213862,2669808667
2271619804,2669808667
3563368882,2669808667
2014942825,2669808667
1634561050,2669808667
2882802679,2669808667
2643058163,2669808667
97062150,2669808667
1286890421,2669808667
2104461953,2669808667
2043623073,2669808667
1225907932,2669808667
3429817653,2669808667
1844477143,2669808667
3027867238,2669808667
1094788037,2669808667
1692661661,2669808667
3678599753,2669808667
2014562955,2669808667
151960675,2669808667
623713893,2669808667
1266042374,2669808667
1374766440,2669808667
4094817290,2669808667
2844506071,2669808667
15026877,2669808667
4219212674,2669808667
3029347846,2669808667
681126806,2669808667
1788141082,2669808667
1987899458,2669808667
1862911571,2669808667
282203121,2669808667
2380626053,2669808667
2309928989,2669808667
3558172351,2669808667
55711419,2669808667
3792206473,2669808667
3075755925,2669808667
3445274859,2669808667
3365385064,2669808667
2518358147,2669808667
3294109584,2669808667
2020971549,2669808667
566005351,2669808667
289284770,2669808667
1745529923,2669808667
1920825583,2669808667
3819423290,2669808667
348468673,2669808667
1669178531,2669808667
961792632,2669808667
1038789397,2669808667
468096796,2669808667
3092094995,2669808667
280623319,3131909049
2410636466,3131909049
1472394095,3131909049
3671709051,3131909049
692285208,3131909049
1054474446,3131909049
3115856301,3131909049
1779230565,3131909049
3865591401,3131909049
283390731,3131909049
985470563,3131909049
205538874,3131909049
365406392,3131909049
280623319,1298546667
1555218206,1298546667
3233008875,1298546667
1020975368,1298546667
1460675780,1298546667
3241171529,3930161610
711114701,3930161610
3781396118,3930161610
1756476831,3930161610
203050907,3930161610
973677184,3930161610
2777142250,3930161610
847789225,3930161610
3072151586,3930161610
1354205322,3930161610
1981728837,3930161610
3241171529,715159059
1538685648,715159059
2398913564,715159059
1802872367,715159059
2207141704,715159059
2528150739,715159059
2555745875,715159059
3282374916,715159059
2072360622,715159059
3221132173,715159059
242259605,715159059
2770846141,715159059
731843186,715159059
2600681841,715159059
513891068,715159059
1254568143,715159059
1592862325,715159059
833516876,715159059
2383805605,580008340
85056306,580008340
988893326,580008340
1269834275,580008340
2383805605,528289771
2394368188,528289771
3952457791,528289771
3432257095,528289771
3215256189,528289771
3703851686,528289771
1068430193,528289771
689553503,528289771
340688887,528289771
4212858463,528289771
968935956,528289771
3090480981,528289771
3349613883,528289771
2939189893,528289771
3083116980,528289771
1834332905,528289771
2523372785,528289771
1456475281,528289771
395480272,528289771
1353506056,528289771
3423615409,528289771
2318098698,528289771
3154607806,528289771
974379834,528289771
182468125,528289771
3338390968,528289771
1098283425,528289771
1802456547,528289771
2383805605,2874765790
3215256189,2874765790
882177614,2874765790
2770068648,2874765790
73375987,2874765790
1799723212,2874765790
1135990457,2874765790
70898445,2874765790
1037260580,2874765790
2414002494,2874765790
316654817,2874765790
2064236183,2874765790
3187291542,2874765790
583130586,2874765790
4219212674,2874765790
4054824404,2874765790
2066540161,2874765790
299931657,2874765790
3407639227,2874765790
1736230549,2874765790
648931301,2874765790
3379548618,2874765790
